Corr	In/Out	Num	Fecha	Hora
8156	1	16	20140310	702
8215	0	16	20140310	1204
8369	1	16	20140311	708
8438	0	16	20140311	1241
8530	1	16	20140311	1959
8534	0	16	20140311	2010
8561	1	16	20140312	706
8632	0	16	20140312	1222
8737	1	16	20140312	2037
8782	0	16	20140313	747
8967	1	16	20140314	702
9008	0	16	20140314	1212
9160	1	16	20140317	705
9216	0	16	20140317	1209
9402	1	16	20140318	708
9478	0	16	20140318	1231
9555	1	16	20140318	1752
9568	0	16	20140318	1807
9904	1	16	20140320	713
9979	0	16	20140320	1216
10081	1	16	20140320	1753
10093	0	16	20140320	1806
10180	1	16	20140321	705
10259	0	16	20140321	1233
10509	0	16	20140324	1203
10542	1	16	20140324	1314
10583	0	16	20140324	1605
10982	1	16	20140326	703
11030	0	16	20140326	1158
11305	1	16	20140327	1151
11310	0	16	20140327	1159
11516	1	16	20140328	708
11596	0	16	20140328	1212
11800	1	16	20140331	704
11866	0	16	20140331	1208
11883	1	16	20140331	1319
11991	0	16	20140331	1804
12154	0	16	20140401	1209
12637	1	16	20140403	711
12657	0	16	20140403	845
13290	1	16	20140407	1309
1387	1	20	20131223	656
1496	1	20	20131223	1409
1545	0	20	20131223	1730
1633	1	20	20131224	701
1712	0	20	20131224	1045
1907	0	20	20131226	1745
1955	1	20	20131227	656
2031	0	20	20131227	1214
2064	1	20	20131227	1412
2109	0	20	20131227	1645
2169	1	20	20131230	657
2240	0	20	20131230	1210
2264	1	20	20131230	1400
2284	0	20	20131230	1447
2294	1	20	20131230	1532
2343	0	20	20131230	1814
2368	1	20	20131231	654
2410	1	20	20131231	1048
2479	1	20	20140102	655
2547	0	20	20140102	1208
2877	1	20	20140106	653
2990	1	20	20140106	1404
3069	0	20	20140106	1812
3098	1	20	20140107	654
3372	1	20	20140108	1404
3412	0	20	20140108	1750
3572	0	20	20140109	1740
3635	1	20	20140110	729
3746	0	20	20140110	1658
3796	1	20	20140113	656
3869	0	20	20140113	1218
3889	1	20	20140113	1402
3944	0	20	20140113	1746
4048	0	20	20140114	1212
4070	1	20	20140114	1402
4119	0	20	20140114	1755
4143	1	20	20140115	654
4235	0	20	20140115	1221
4260	1	20	20140115	1403
4389	0	20	20140116	1228
4407	1	20	20140116	1403
4464	1	20	20140117	649
4540	0	20	20140117	1213
4570	1	20	20140117	1415
4613	0	20	20140117	1819
4731	1	20	20140120	1400
4793	0	20	20140120	1806
4813	1	20	20140121	654
4905	0	20	20140121	1221
4922	1	20	20140121	1407
4969	0	20	20140121	1749
5087	0	20	20140122	1531
5093	1	20	20140122	1615
5124	0	20	20140122	1758
5223	1	20	20140123	1401
5266	0	20	20140123	1735
5310	1	20	20140124	654
5356	0	20	20140124	1209
5431	1	20	20140124	1803
6388	1	20	20140224	652
6451	0	20	20140224	1209
6477	1	20	20140224	1401
6525	0	20	20140224	1747
6553	1	20	20140225	655
6624	0	20	20140225	1210
6650	1	20	20140225	1406
6678	0	20	20140225	1719
6728	1	20	20140226	656
6796	0	20	20140226	1213
6813	1	20	20140226	1402
6814	1	20	20140226	1402
6880	0	20	20140226	1758
7034	0	20	20140227	1745
7054	1	20	20140228	659
7169	0	20	20140228	1651
7191	1	20	20140301	1004
7215	1	20	20140303	705
7276	0	20	20140303	1221
7290	1	20	20140303	1402
7350	0	20	20140303	1824
7369	1	20	20140304	653
7456	0	20	20140304	1245
7457	0	20	20140304	1245
7479	1	20	20140304	1406
7537	0	20	20140304	1744
7625	0	20	20140305	1211
7654	1	20	20140305	1407
7705	0	20	20140305	1740
7757	1	20	20140306	701
7899	0	20	20140306	1742
7950	1	20	20140307	701
8009	0	20	20140307	1205
8048	1	20	20140307	1400
8161	1	20	20140310	706
8223	0	20	20140310	1209
8256	1	20	20140310	1409
8308	0	20	20140310	1744
8364	1	20	20140311	702
8416	0	20	20140311	1204
8450	1	20	20140311	1402
8540	0	20	20140311	2204
8622	0	20	20140312	1209
8652	1	20	20140312	1411
8666	0	20	20140312	1534
8763	1	20	20140313	710
8913	0	20	20140313	1845
8988	1	20	20140314	755
9011	0	20	20140314	1214
9032	1	20	20140314	1419
9082	0	20	20140314	1700
9164	1	20	20140317	710
9228	0	20	20140317	1237
9250	1	20	20140317	1404
9309	0	20	20140317	1749
9394	1	20	20140318	701
9475	0	20	20140318	1224
9521	1	20	20140318	1503
9586	0	20	20140318	1940
9643	1	20	20140319	702
9714	0	20	20140319	1212
9734	1	20	20140319	1400
9809	0	20	20140319	1805
9810	0	20	20140319	1805
9895	1	20	20140320	701
10098	0	20	20140320	1814
10171	1	20	20140321	659
10311	0	20	20140321	1556
10457	1	20	20140324	702
10526	0	20	20140324	1209
10581	1	20	20140324	1601
10660	0	20	20140324	1945
10722	1	20	20140325	702
10830	0	20	20140325	1546
10834	1	20	20140325	1614
10865	0	20	20140325	1746
10978	1	20	20140326	701
11057	0	20	20140326	1211
11108	1	20	20140326	1553
11183	0	20	20140326	1946
11246	1	20	20140327	658
11331	0	20	20140327	1211
11371	1	20	20140327	1419
11408	0	20	20140327	1738
11498	1	20	20140328	653
11588	0	20	20140328	1207
11623	1	20	20140328	1404
11664	0	20	20140328	1642
11810	1	20	20140331	715
11870	0	20	20140331	1210
11936	1	20	20140331	1601
12015	0	20	20140331	2000
12079	1	20	20140401	702
12247	0	20	20140401	1750
12333	1	20	20140402	655
12425	0	20	20140402	1223
12477	1	20	20140402	1602
12562	0	20	20140402	1946
12646	1	20	20140403	722
12870	0	20	20140403	2215
12907	1	20	20140404	711
12969	0	20	20140404	1213
12970	0	20	20140404	1213
13013	1	20	20140404	1403
13110	0	20	20140404	1944
13200	1	20	20140407	701
13268	0	20	20140407	1206
13341	1	20	20140407	1600
39	1	23	20131213	1216
147	0	23	20131213	1952
266	1	23	20131216	1044
548	1	23	20131217	1223
780	1	23	20131218	1225
1023	1	23	20131219	1338
1219	1	23	20131220	1207
1220	1	23	20131220	1207
1338	0	23	20131220	1931
1606	0	23	20131223	2025
1666	1	23	20131224	814
1719	0	23	20131224	1135
1827	1	23	20131226	1208
1932	0	23	20131226	1952
2030	1	23	20131227	1214
2139	0	23	20131227	1903
2250	1	23	20131230	1216
2560	1	23	20140102	1216
2722	1	23	20140103	1159
2958	1	23	20140106	1214
2959	1	23	20140106	1214
3079	0	23	20140106	1936
3172	1	23	20140107	1215
3270	0	23	20140107	2027
3350	1	23	20140108	1212
3435	0	23	20140108	1948
3554	0	23	20140109	1540
3557	1	23	20140109	1653
3602	0	23	20140109	2007
3689	1	23	20140110	1217
3757	0	23	20140110	1939
3864	1	23	20140113	1214
3967	0	23	20140113	2012
4052	1	23	20140114	1218
4232	1	23	20140115	1213
4387	1	23	20140116	1227
4450	0	23	20140116	2018
4542	1	23	20140117	1214
4614	0	23	20140117	1847
4800	0	23	20140120	1859
4902	1	23	20140121	1215
4981	0	23	20140121	1909
5139	0	23	20140122	1914
5295	0	23	20140123	1859
5343	1	23	20140124	1032
5432	0	23	20140124	1820
6453	1	23	20140224	1210
6538	0	23	20140224	1917
6636	1	23	20140225	1234
6791	1	23	20140226	1209
6977	1	23	20140227	1225
7102	1	23	20140228	1203
7187	0	23	20140228	1952
7355	0	23	20140303	2008
7443	1	23	20140304	1208
7605	1	23	20140305	941
7809	1	23	20140306	1201
7923	0	23	20140306	1914
8031	1	23	20140307	1228
8092	0	23	20140307	1929
8230	1	23	20140310	1214
8341	0	23	20140310	2009
8427	1	23	20140311	1208
8529	0	23	20140311	1943
8628	1	23	20140312	1214
8733	0	23	20140312	2016
8824	1	23	20140313	1218
8916	0	23	20140313	1927
9104	0	23	20140314	1832
9229	1	23	20140317	1238
9457	1	23	20140318	1207
9599	0	23	20140318	2101
9716	1	23	20140319	1214
9978	1	23	20140320	1215
10128	0	23	20140320	2058
10220	1	23	20140321	1137
10387	0	23	20140321	2045
10532	1	23	20140324	1213
10677	0	23	20140324	2109
10778	1	23	20140325	1210
10929	0	23	20140325	2108
11060	1	23	20140326	1213
11201	0	23	20140326	2105
11334	1	23	20140327	1213
11335	1	23	20140327	1213
11471	0	23	20140327	2123
11598	1	23	20140328	1215
11719	0	23	20140328	2104
11877	1	23	20140331	1223
12027	0	23	20140331	2103
12123	1	23	20140401	1055
12415	1	23	20140402	1211
12583	0	23	20140402	2112
12708	1	23	20140403	1230
12844	0	23	20140403	2106
12976	1	23	20140404	1217
13282	1	23	20140407	1214
23	0	26	20131213	1159
78	1	26	20131213	1409
108	0	26	20131213	1638
239	1	26	20131216	711
280	0	26	20131216	1201
329	1	26	20131216	1400
382	0	26	20131216	1735
472	1	26	20131217	712
517	0	26	20131217	1155
589	1	26	20131217	1512
600	0	26	20131217	1730
688	1	26	20131218	712
746	0	26	20131218	1157
798	1	26	20131218	1400
857	0	26	20131218	1737
936	1	26	20131219	703
985	0	26	20131219	1155
1081	0	26	20131219	1740
1149	1	26	20131220	658
1228	0	26	20131220	1209
1306	0	26	20131220	1645
1450	0	26	20131223	1150
1451	0	26	20131223	1150
1487	1	26	20131223	1403
1551	0	26	20131223	1734
1627	1	26	20131224	657
1687	0	26	20131224	1013
1688	0	26	20131224	1013
1741	1	26	20131226	649
1812	0	26	20131226	1159
1885	0	26	20131226	1726
1972	1	26	20131227	717
2056	1	26	20131227	1401
2086	0	26	20131227	1628
2162	1	26	20131230	652
2221	0	26	20131230	1155
2330	0	26	20131230	1745
2401	1	26	20131231	814
2434	0	26	20131231	1120
2475	1	26	20140102	650
2508	0	26	20140102	807
2512	1	26	20140102	855
2526	0	26	20140102	1155
2585	1	26	20140102	1405
2609	0	26	20140102	1626
2694	1	26	20140103	723
2726	0	26	20140103	1203
2779	1	26	20140103	1400
2820	0	26	20140103	1647
2907	1	26	20140106	725
2935	0	26	20140106	1203
2987	1	26	20140106	1358
3033	0	26	20140106	1733
3191	1	26	20140107	1358
3236	0	26	20140107	1737
3296	1	26	20140108	707
3320	0	26	20140108	1029
3325	1	26	20140108	1108
3393	0	26	20140108	1732
3491	1	26	20140109	1020
3497	0	26	20140109	1154
3574	0	26	20140109	1741
3614	1	26	20140110	649
3678	0	26	20140110	1207
3679	0	26	20140110	1207
3702	1	26	20140110	1403
3750	0	26	20140110	1703
3846	0	26	20140113	1205
3886	1	26	20140113	1359
3931	0	26	20140113	1735
3991	1	26	20140114	704
4035	0	26	20140114	1204
4106	0	26	20140114	1740
4151	1	26	20140115	705
4208	0	26	20140115	1202
4262	1	26	20140115	1406
4289	0	26	20140115	1733
4358	0	26	20140116	1203
4408	1	26	20140116	1407
4435	0	26	20140116	1743
4537	0	26	20140117	1211
4538	0	26	20140117	1211
4600	0	26	20140117	1649
4661	1	26	20140120	712
4698	0	26	20140120	1159
4732	1	26	20140120	1402
4760	0	26	20140120	1733
4823	1	26	20140121	708
4952	0	26	20140121	1738
5091	1	26	20140122	1605
5121	0	26	20140122	1749
5193	0	26	20140123	1157
5270	0	26	20140123	1739
5307	1	26	20140124	650
5403	0	26	20140124	1635
5791	1	26	20140203	1012
5793	0	26	20140203	1132
5997	1	26	20140210	1011
6004	0	26	20140210	1136
6090	1	26	20140213	1028
6092	0	26	20140213	1111
6390	1	26	20140224	654
6425	0	26	20140224	1137
6499	0	26	20140224	1723
6597	0	26	20140225	1142
9398	1	26	20140318	704
9446	0	26	20140318	1157
9545	0	26	20140318	1741
9642	1	26	20140319	702
9687	0	26	20140319	1200
9735	1	26	20140319	1400
9780	0	26	20140319	1737
9952	0	26	20140320	1157
10012	1	26	20140320	1401
10115	0	26	20140320	1935
10225	0	26	20140321	1159
10285	1	26	20140321	1404
10323	0	26	20140321	1637
10463	1	26	20140324	706
10505	0	26	20140324	1159
10555	1	26	20140324	1403
10601	0	26	20140324	1731
10803	1	26	20140325	1401
10890	0	26	20140325	1803
11003	1	26	20140326	742
11033	0	26	20140326	1200
11132	0	26	20140326	1738
11309	0	26	20140327	1158
11361	1	26	20140327	1402
11399	0	26	20140327	1728
11508	1	26	20140328	702
11566	0	26	20140328	1057
11622	1	26	20140328	1401
11643	0	26	20140328	1525
11859	0	26	20140331	1205
11951	0	26	20140331	1728
11952	0	26	20140331	1728
12104	1	26	20140401	733
12131	0	26	20140401	1154
12188	1	26	20140401	1403
12252	0	26	20140401	1756
12340	1	26	20140402	702
12400	0	26	20140402	1201
12521	0	26	20140402	1746
12675	0	26	20140403	1147
12734	1	26	20140403	1402
12778	0	26	20140403	1741
12903	1	26	20140404	709
12950	0	26	20140404	1157
13011	1	26	20140404	1402
13046	0	26	20140404	1633
13252	0	26	20140407	1153
32	0	27	20131213	1211
82	1	27	20131213	1424
154	0	27	20131213	2058
173	1	27	20131214	757
186	0	27	20131214	935
189	1	27	20131214	1016
196	0	27	20131214	1313
243	1	27	20131216	716
293	0	27	20131216	1208
336	1	27	20131216	1411
432	0	27	20131216	1954
469	1	27	20131217	708
524	0	27	20131217	1205
572	1	27	20131217	1411
607	0	27	20131217	1738
755	0	27	20131218	1204
821	0	27	20131218	1438
829	1	27	20131218	1517
891	0	27	20131218	1926
940	1	27	20131219	705
992	0	27	20131219	1203
1042	1	27	20131219	1417
1073	0	27	20131219	1737
1169	1	27	20131220	722
1217	0	27	20131220	1207
1400	1	27	20131223	709
1585	0	27	20131223	1818
1645	1	27	20131224	712
1709	0	27	20131224	1038
1764	1	27	20131226	709
1830	0	27	20131226	1209
1892	0	27	20131226	1735
2233	0	27	20131230	1207
2270	1	27	20131230	1413
2337	0	27	20131230	1753
2338	0	27	20131230	1753
2387	1	27	20131231	715
2433	0	27	20131231	1119
2548	0	27	20140102	1208
2586	1	27	20140102	1406
2621	0	27	20140102	1740
2728	0	27	20140103	1203
2783	1	27	20140103	1406
2831	0	27	20140103	1651
2892	1	27	20140106	707
2945	0	27	20140106	1207
3031	0	27	20140106	1731
3120	1	27	20140107	717
3163	0	27	20140107	1207
3200	1	27	20140107	1413
3242	0	27	20140107	1741
3304	1	27	20140108	715
3346	0	27	20140108	1207
3376	1	27	20140108	1409
3406	0	27	20140108	1740
3471	1	27	20140109	727
3857	0	27	20140113	1210
3897	1	27	20140113	1411
3945	0	27	20140113	1748
4005	1	27	20140114	722
4044	0	27	20140114	1209
4079	1	27	20140114	1417
4104	0	27	20140114	1739
4161	1	27	20140115	715
4214	0	27	20140115	1206
4372	0	27	20140116	1209
4480	1	27	20140117	717
4528	0	27	20140117	1206
4568	1	27	20140117	1413
4592	0	27	20140117	1640
4657	1	27	20140120	708
4693	0	27	20140120	1127
4738	1	27	20140120	1416
4792	0	27	20140120	1800
4829	1	27	20140121	717
4894	0	27	20140121	1208
4929	1	27	20140121	1419
4970	0	27	20140121	1750
5022	1	27	20140122	721
5052	0	27	20140122	1208
5072	1	27	20140122	1414
5073	1	27	20140122	1414
5074	1	27	20140122	1414
5116	0	27	20140122	1742
5200	0	27	20140123	1210
5232	1	27	20140123	1417
5265	0	27	20140123	1735
5329	1	27	20140124	723
5375	1	27	20140124	1409
5400	0	27	20140124	1633
6395	1	27	20140224	658
6457	0	27	20140224	1212
6524	0	27	20140224	1746
6589	1	27	20140225	1002
6610	0	27	20140225	1206
6653	1	27	20140225	1410
6709	0	27	20140225	1754
6777	0	27	20140226	1203
6820	1	27	20140226	1408
6874	0	27	20140226	1748
6916	1	27	20140227	720
6957	0	27	20140227	1206
7068	1	27	20140228	714
7103	0	27	20140228	1204
7132	1	27	20140228	1410
7167	0	27	20140228	1645
7218	1	27	20140303	707
7262	0	27	20140303	1210
7297	1	27	20140303	1411
7337	0	27	20140303	1744
7389	1	27	20140304	716
7429	0	27	20140304	1205
7485	1	27	20140304	1413
7524	0	27	20140304	1734
7590	1	27	20140305	727
7623	0	27	20140305	1210
7658	1	27	20140305	1411
7713	0	27	20140305	1746
7774	1	27	20140306	719
7819	0	27	20140306	1206
7857	1	27	20140306	1408
7896	0	27	20140306	1741
7979	1	27	20140307	806
7987	0	27	20140307	959
7990	1	27	20140307	1053
8020	0	27	20140307	1208
8021	0	27	20140307	1209
8170	1	27	20140310	716
8222	0	27	20140310	1208
8257	1	27	20140310	1410
8329	0	27	20140310	1905
8375	1	27	20140311	716
8418	0	27	20140311	1204
8462	1	27	20140311	1418
8494	0	27	20140311	1738
8571	1	27	20140312	714
8615	0	27	20140312	1207
8653	1	27	20140312	1417
8698	0	27	20140312	1745
8810	0	27	20140313	1206
8851	1	27	20140313	1423
8891	0	27	20140313	1736
8983	1	27	20140314	728
9009	0	27	20140314	1212
9067	0	27	20140314	1642
9167	1	27	20140317	712
9217	0	27	20140317	1212
9255	1	27	20140317	1414
9303	0	27	20140317	1745
9558	0	27	20140318	1757
9703	0	27	20140319	1207
9762	1	27	20140319	1605
9840	0	27	20140319	1955
9908	1	27	20140320	719
9973	0	27	20140320	1213
10017	1	27	20140320	1411
10067	0	27	20140320	1740
10194	1	27	20140321	722
10248	0	27	20140321	1210
10341	0	27	20140321	1654
10471	1	27	20140324	716
10528	0	27	20140324	1210
10561	1	27	20140324	1413
10623	0	27	20140324	1745
10735	1	27	20140325	715
10809	1	27	20140325	1407
10861	0	27	20140325	1741
11042	0	27	20140326	1206
11118	1	27	20140326	1646
11191	0	27	20140326	2021
11273	1	27	20140327	720
11312	0	27	20140327	1200
11370	1	27	20140327	1415
11415	0	27	20140327	1743
11527	1	27	20140328	716
11590	0	27	20140328	1208
11626	1	27	20140328	1407
11665	0	27	20140328	1643
11765	0	27	20140329	1224
11818	1	27	20140331	725
11860	0	27	20140331	1206
11906	1	27	20140331	1409
11973	0	27	20140331	1744
12096	1	27	20140401	720
12140	0	27	20140401	1205
12249	0	27	20140401	1751
12354	1	27	20140402	719
12407	0	27	20140402	1206
12491	1	27	20140402	1714
12573	0	27	20140402	2025
12650	1	27	20140403	730
12681	0	27	20140403	1203
12736	1	27	20140403	1407
12794	0	27	20140403	1753
12965	0	27	20140404	1210
13073	0	27	20140404	1725
13143	1	27	20140405	741
13167	0	27	20140405	1246
13212	1	27	20140407	711
13269	0	27	20140407	1206
13313	1	27	20140407	1411
43	0	29	20131213	1219
44	0	29	20131213	1219
88	1	29	20131213	1437
116	0	29	20131213	1649
399	0	29	20131216	1747
689	1	29	20131218	713
749	0	29	20131218	1201
838	1	29	20131218	1616
906	0	29	20131218	2005
1162	1	29	20131220	710
1201	0	29	20131220	1125
1276	1	29	20131220	1435
1295	0	29	20131220	1637
1409	1	29	20131223	720
1414	1	29	20131223	727
1415	1	29	20131223	729
1517	1	29	20131223	1527
1581	0	29	20131223	1812
1775	1	29	20131226	731
1831	0	29	20131226	1210
1875	1	29	20131226	1556
1938	0	29	20131226	2044
2018	0	29	20131227	1206
2069	1	29	20131227	1439
2107	0	29	20131227	1644
2187	1	29	20131230	717
2239	0	29	20131230	1209
2285	1	29	20131230	1450
2317	0	29	20131230	1738
2422	0	29	20131231	1110
2488	1	29	20140102	701
2530	0	29	20140102	1159
2601	1	29	20140102	1434
2730	0	29	20140103	1204
2789	1	29	20140103	1425
2790	1	29	20140103	1425
2817	0	29	20140103	1645
2899	1	29	20140106	713
2943	0	29	20140106	1206
3004	1	29	20140106	1425
3048	0	29	20140106	1744
3221	1	29	20140107	1657
3226	0	29	20140107	1715
3294	1	29	20140108	706
3381	1	29	20140108	1439
3425	0	29	20140108	1834
3463	1	29	20140109	708
3517	0	29	20140109	1213
3548	1	29	20140109	1437
3565	0	29	20140109	1733
3624	1	29	20140110	706
3625	1	29	20140110	706
3684	0	29	20140110	1210
3741	0	29	20140110	1650
3811	1	29	20140113	713
3825	1	29	20140113	953
3871	0	29	20140113	1229
3908	1	29	20140113	1449
3956	0	29	20140113	1817
4085	1	29	20140114	1436
4108	0	29	20140114	1743
4149	1	29	20140115	703
4219	0	29	20140115	1207
4287	0	29	20140115	1732
4356	0	29	20140116	1158
4421	1	29	20140116	1443
4544	0	29	20140117	1224
4577	1	29	20140117	1435
4593	0	29	20140117	1643
4663	1	29	20140120	714
4740	1	29	20140120	1427
4783	0	29	20140120	1745
4822	1	29	20140121	708
4937	1	29	20140121	1449
4958	0	29	20140121	1742
5019	1	29	20140122	715
5080	1	29	20140122	1440
5122	0	29	20140122	1755
5240	1	29	20140123	1442
5260	0	29	20140123	1733
5382	1	29	20140124	1435
5412	0	29	20140124	1647
6414	1	29	20140224	744
6429	0	29	20140224	1157
6430	0	29	20140224	1157
6667	1	29	20140225	1505
6689	0	29	20140225	1738
6739	1	29	20140226	706
6764	0	29	20140226	1140
6831	1	29	20140226	1450
6850	0	29	20140226	1733
6912	1	29	20140227	711
6967	0	29	20140227	1213
7064	1	29	20140228	711
7088	0	29	20140228	951
7138	1	29	20140228	1432
7173	0	29	20140228	1659
7220	1	29	20140303	715
7264	0	29	20140303	1212
7302	1	29	20140303	1430
7346	0	29	20140303	1802
7432	0	29	20140304	1206
7496	1	29	20140304	1453
7535	0	29	20140304	1741
7629	0	29	20140305	1214
7657	1	29	20140305	1411
7717	0	29	20140305	1750
7866	1	29	20140306	1435
7908	0	29	20140306	1750
8060	1	29	20140307	1426
8107	1	29	20140308	922
8112	0	29	20140308	1219
8266	1	29	20140310	1446
8297	0	29	20140310	1740
8434	0	29	20140311	1211
8572	1	29	20140312	716
8618	0	29	20140312	1208
8654	1	29	20140312	1418
8696	0	29	20140312	1744
8774	1	29	20140313	723
8806	0	29	20140313	1205
8862	1	29	20140313	1440
8892	0	29	20140313	1737
8982	1	29	20140314	722
9028	1	29	20140314	1410
9065	0	29	20140314	1641
9127	0	29	20140315	1156
9176	1	29	20140317	722
9208	0	29	20140317	1204
9262	1	29	20140317	1434
9299	0	29	20140317	1739
9413	1	29	20140318	722
9474	0	29	20140318	1222
9660	1	29	20140319	736
9721	0	29	20140319	1220
9745	1	29	20140319	1424
9779	0	29	20140319	1737
9890	1	29	20140320	659
9969	0	29	20140320	1211
10026	1	29	20140320	1442
10090	0	29	20140320	1803
10296	1	29	20140321	1427
10333	0	29	20140321	1646
10334	0	29	20140321	1646
10335	0	29	20140321	1646
10411	1	29	20140322	932
10419	0	29	20140322	1208
10594	1	29	20140324	1712
10606	0	29	20140324	1735
10742	1	29	20140325	723
10754	0	29	20140325	821
10757	1	29	20140325	905
10810	1	29	20140325	1409
10879	0	29	20140325	1750
10998	1	29	20140326	725
11016	0	29	20140326	954
11094	1	29	20140326	1419
11136	0	29	20140326	1741
11253	1	29	20140327	704
11290	0	29	20140327	957
11375	1	29	20140327	1430
11404	0	29	20140327	1734
11518	1	29	20140328	710
11597	0	29	20140328	1213
11633	1	29	20140328	1418
11678	0	29	20140328	1708
11747	1	29	20140329	941
11761	0	29	20140329	1210
11816	1	29	20140331	722
11872	0	29	20140331	1210
11919	1	29	20140331	1437
11986	0	29	20140331	1758
12098	1	29	20140401	721
12157	0	29	20140401	1211
12201	1	29	20140401	1427
12250	0	29	20140401	1752
12353	1	29	20140402	718
12419	0	29	20140402	1217
12467	1	29	20140402	1434
12522	0	29	20140402	1747
12627	1	29	20140403	658
12664	0	29	20140403	946
12673	1	29	20140403	1106
12696	0	29	20140403	1210
12899	1	29	20140404	705
12968	0	29	20140404	1213
13020	1	29	20140404	1417
13067	0	29	20140404	1657
13224	1	29	20140407	726
13266	0	29	20140407	1205
13317	1	29	20140407	1428
17	1	31	20131213	1147
194	1	31	20131214	1209
400	0	31	20131216	1748
661	1	31	20131218	631
827	0	31	20131218	1512
920	1	31	20131219	636
1140	1	31	20131220	641
1368	1	31	20131221	1130
1373	1	31	20131221	1326
1375	0	31	20131221	1342
1529	0	31	20131223	1628
1548	1	31	20131223	1731
1617	1	31	20131224	631
1670	0	31	20131224	953
1700	1	31	20131224	1022
1732	0	31	20131224	1536
1738	1	31	20131226	636
1802	0	31	20131226	1123
1810	1	31	20131226	1158
1882	0	31	20131226	1701
1948	1	31	20131227	635
2110	0	31	20131227	1648
2138	0	31	20131227	1846
2161	1	31	20131230	638
2212	0	31	20131230	1040
2360	1	31	20131231	635
2407	1	31	20131231	951
2448	0	31	20131231	1203
2467	1	31	20140102	633
2525	0	31	20140102	1154
2569	1	31	20140102	1341
2644	0	31	20140102	1755
2645	0	31	20140102	1755
2659	1	31	20140103	634
2709	0	31	20140103	1044
2712	1	31	20140103	1053
2762	1	31	20140103	1343
2844	1	31	20140103	1729
